"YEAR","START_DATE","END_DATE","JURISDICTION","LOCATION","AGE_GROUP","METRIC","DETECTION_METHOD","FINES","ARRESTS","CHARGES"
2023,"2023-11-01","2023-11-30","vic","unknown","26-39","unlicensed_driving","police issued",3,0,0
2023,"2023-11-01","2023-11-30","vic","unknown","40-64","mobile_phone_use","mobile camera",77,0,0
2023,"2023-11-01","2023-11-30","vic","unknown","40-64","mobile_phone_use","police issued",2,0,0
2023,"2023-11-01","2023-11-30","vic","unknown","40-64","non_wearing_seatbelts","mobile camera",42,0,0
2023,"2023-11-01","2023-11-30","vic","unknown","40-64","non_wearing_seatbelts","police issued",5,0,0
2023,"2023-11-01","2023-11-30","vic","unknown","40-64","speed_fines","fixed camera",392,0,0
2023,"2023-11-01","2023-11-30","vic","unknown","40-64","speed_fines","mobile camera",378,0,0
2023,"2023-11-01","2023-11-30","vic","unknown","40-64","speed_fines","police issued",64,0,0
2023,"2023-11-01","2023-11-30","vic","unknown","40-64","unlicensed_driving","police issued",1,0,0
2023,"2023-11-01","2023-11-30","vic","unknown","65 and over","mobile_phone_use","mobile camera",6,0,0
2023,"2023-11-01","2023-11-30","vic","unknown","65 and over","non_wearing_seatbelts","mobile camera",16,0,0
2023,"2023-11-01","2023-11-30","vic","unknown","65 and over","speed_fines","fixed camera",126,0,0
2023,"2023-11-01","2023-11-30","vic","unknown","65 and over","speed_fines","mobile camera",184,0,0
2023,"2023-11-01","2023-11-30","vic","unknown","65 and over","speed_fines","police issued",15,0,0
2023,"2023-11-01","2023-11-30","vic","unknown","unknown","mobile_phone_use","mobile camera",32,0,0
2023,"2023-11-01","2023-11-30","vic","unknown","unknown","non_wearing_seatbelts","mobile camera",22,0,0
2023,"2023-11-01","2023-11-30","vic","unknown","unknown","speed_fines","fixed camera",253,0,0
2023,"2023-11-01","2023-11-30","vic","unknown","unknown","speed_fines","mobile camera",185,0,0
2023,"2023-11-01","2023-11-30","wa","unknown","0-16","speed_fines","fixed camera",1,0,0
2023,"2023-11-01","2023-11-30","wa","unknown","0-16","speed_fines","mobile camera",1,0,0
2023,"2023-11-01","2023-11-30","wa","unknown","0-16","speed_fines","police issued",1,0,0
2023,"2023-11-01","2023-11-30","wa","unknown","0-16","speed_fines","red light camera",1,0,0
2023,"2023-11-01","2023-11-30","wa","unknown","0-16","unlicensed_driving","police issued",0,18,43
2023,"2023-11-01","2023-11-30","wa","unknown","17-25","mobile_phone_use","police issued",57,0,0
2023,"2023-11-01","2023-11-30","wa","unknown","17-25","mobile_phone_use","unknown",0,0,2
2023,"2023-11-01","2023-11-30","wa","unknown","17-25","non_wearing_seatbelts","police issued",42,0,0
2023,"2023-11-01","2023-11-30","wa","unknown","17-25","non_wearing_seatbelts","unknown",0,0,10
2023,"2023-11-01","2023-11-30","wa","unknown","17-25","speed_fines","average speed camera",340,0,0
2023,"2023-11-01","2023-11-30","wa","unknown","17-25","speed_fines","fixed camera",940,0,0
2023,"2023-11-01","2023-11-30","wa","unknown","17-25","speed_fines","mobile camera",4980,0,0
2023,"2023-11-01","2023-11-30","wa","unknown","17-25","speed_fines","police issued",818,0,0
2023,"2023-11-01","2023-11-30","wa","unknown","17-25","speed_fines","red light camera",1030,0,0
2023,"2023-11-01","2023-11-30","wa","unknown","17-25","speed_fines","unknown",0,0,21
2023,"2023-11-01","2023-11-30","wa","unknown","17-25","unlicensed_driving","police issued",50,54,314
2023,"2023-11-01","2023-11-30","wa","unknown","26-39","mobile_phone_use","police issued",108,0,0
2023,"2023-11-01","2023-11-30","wa","unknown","26-39","mobile_phone_use","unknown",0,0,1
2023,"2023-11-01","2023-11-30","wa","unknown","26-39","non_wearing_seatbelts","police issued",62,0,0
2023,"2023-11-01","2023-11-30","wa","unknown","26-39","non_wearing_seatbelts","unknown",0,1,7
2023,"2023-11-01","2023-11-30","wa","unknown","26-39","speed_fines","average speed camera",584,0,0
2023,"2023-11-01","2023-11-30","wa","unknown","26-39","speed_fines","fixed camera",2682,0,0
2023,"2023-11-01","2023-11-30","wa","unknown","26-39","speed_fines","mobile camera",11613,0,0
2023,"2023-11-01","2023-11-30","wa","unknown","26-39","speed_fines","police issued",1484,0,0
2023,"2023-11-01","2023-11-30","wa","unknown","26-39","speed_fines","red light camera",3579,0,0
2023,"2023-11-01","2023-11-30","wa","unknown","26-39","speed_fines","unknown",0,1,28
2023,"2023-11-01","2023-11-30","wa","unknown","26-39","unlicensed_driving","police issued",85,97,504
2023,"2023-11-01","2023-11-30","wa","unknown","40-64","mobile_phone_use","police issued",90,0,0
2023,"2023-11-01","2023-11-30","wa","unknown","40-64","mobile_phone_use","unknown",0,1,3
2023,"2023-11-01","2023-11-30","wa","unknown","40-64","non_wearing_seatbelts","police issued",46,0,0
2023,"2023-11-01","2023-11-30","wa","unknown","40-64","non_wearing_seatbelts","unknown",0,0,6
2023,"2023-11-01","2023-11-30","wa","unknown","40-64","speed_fines","average speed camera",740,0,0
2023,"2023-11-01","2023-11-30","wa","unknown","40-64","speed_fines","fixed camera",3846,0,0
2023,"2023-11-01","2023-11-30","wa","unknown","40-64","speed_fines","mobile camera",16146,0,0
2023,"2023-11-01","2023-11-30","wa","unknown","40-64","speed_fines","police issued",1652,0,0
2023,"2023-11-01","2023-11-30","wa","unknown","40-64","speed_fines","red light camera",7383,0,0
2023,"2023-11-01","2023-11-30","wa","unknown","40-64","speed_fines","unknown",0,0,33
2023,"2023-11-01","2023-11-30","wa","unknown","40-64","unlicensed_driving","police issued",49,22,303
2023,"2023-11-01","2023-11-30","wa","unknown","65 and over","mobile_phone_use","police issued",6,0,0
2023,"2023-11-01","2023-11-30","wa","unknown","65 and over","non_wearing_seatbelts","police issued",6,0,0
2023,"2023-11-01","2023-11-30","wa","unknown","65 and over","non_wearing_seatbelts","unknown",0,0,3
2023,"2023-11-01","2023-11-30","wa","unknown","65 and over","speed_fines","average speed camera",97,0,0
2023,"2023-11-01","2023-11-30","wa","unknown","65 and over","speed_fines","fixed camera",942,0,0
2023,"2023-11-01","2023-11-30","wa","unknown","65 and over","speed_fines","mobile camera",3567,0,0
2023,"2023-11-01","2023-11-30","wa","unknown","65 and over","speed_fines","police issued",343,0,0
2023,"2023-11-01","2023-11-30","wa","unknown","65 and over","speed_fines","red light camera",2304,0,0
2023,"2023-11-01","2023-11-30","wa","unknown","65 and over","speed_fines","unknown",0,0,8
2023,"2023-11-01","2023-11-30","wa","unknown","65 and over","unlicensed_driving","police issued",8,0,14
2023,"2023-11-01","2023-11-30","wa","unknown","unknown","speed_fines","average speed camera",2,0,0
2023,"2023-11-01","2023-11-30","wa","unknown","unknown","speed_fines","fixed camera",7,0,0
2023,"2023-11-01","2023-11-30","wa","unknown","unknown","speed_fines","mobile camera",13,0,0
2023,"2023-11-01","2023-11-30","wa","unknown","unknown","speed_fines","red light camera",7,0,0
2023,"2023-12-01","2023-12-31","act","major cities of australia","0-16","speed_fines","fixed camera",2,0,0
2023,"2023-12-01","2023-12-31","act","major cities of australia","0-16","speed_fines","mobile camera",1,0,0
2023,"2023-12-01","2023-12-31","act","major cities of australia","0-16","speed_fines","police issued",4,0,0
2023,"2023-12-01","2023-12-31","act","major cities of australia","0-16","unlicensed_driving","police issued",1,1,1
2023,"2023-12-01","2023-12-31","act","major cities of australia","17-25","mobile_phone_use","police issued",4,0,0
2023,"2023-12-01","2023-12-31","act","major cities of australia","17-25","non_wearing_seatbelts","police issued",3,0,0
2023,"2023-12-01","2023-12-31","act","major cities of australia","17-25","speed_fines","fixed camera",524,0,0
2023,"2023-12-01","2023-12-31","act","major cities of australia","17-25","speed_fines","mobile camera",177,0,0
2023,"2023-12-01","2023-12-31","act","major cities of australia","17-25","speed_fines","police issued",62,0,0
2023,"2023-12-01","2023-12-31","act","major cities of australia","17-25","unlicensed_driving","police issued",4,0,10
2023,"2023-12-01","2023-12-31","act","major cities of australia","26-39","mobile_phone_use","police issued",3,0,0
2023,"2023-12-01","2023-12-31","act","major cities of australia","26-39","non_wearing_seatbelts","police issued",1,0,0
2023,"2023-12-01","2023-12-31","act","major cities of australia","26-39","speed_fines","fixed camera",1202,0,0
2023,"2023-12-01","2023-12-31","act","major cities of australia","26-39","speed_fines","mobile camera",480,0,0
2023,"2023-12-01","2023-12-31","act","major cities of australia","26-39","speed_fines","police issued",59,0,0
2023,"2023-12-01","2023-12-31","act","major cities of australia","26-39","unlicensed_driving","police issued",5,6,19
2023,"2023-12-01","2023-12-31","act","major cities of australia","40-64","mobile_phone_use","police issued",1,0,0
2023,"2023-12-01","2023-12-31","act","major cities of australia","40-64","non_wearing_seatbelts","police issued",1,0,0
2023,"2023-12-01","2023-12-31","act","major cities of australia","40-64","speed_fines","fixed camera",2074,0,0
2023,"2023-12-01","2023-12-31","act","major cities of australia","40-64","speed_fines","mobile camera",608,0,0
2023,"2023-12-01","2023-12-31","act","major cities of australia","40-64","speed_fines","police issued",40,0,0
2023,"2023-12-01","2023-12-31","act","major cities of australia","40-64","unlicensed_driving","police issued",3,3,11
2023,"2023-12-01","2023-12-31","act","major cities of australia","65 and over","mobile_phone_use","police issued",1,0,0
2023,"2023-12-01","2023-12-31","act","major cities of australia","65 and over","speed_fines","fixed camera",590,0,0
2023,"2023-12-01","2023-12-31","act","major cities of australia","65 and over","speed_fines","mobile camera",195,0,0
2023,"2023-12-01","2023-12-31","act","major cities of australia","65 and over","speed_fines","police issued",2,0,0
2023,"2023-12-01","2023-12-31","act","major cities of australia","65 and over","unlicensed_driving","police issued",0,0,1
2023,"2023-12-01","2023-12-31","act","major cities of australia","unknown","speed_fines","fixed camera",90,0,0
2023,"2023-12-01","2023-12-31","act","major cities of australia","unknown","speed_fines","mobile camera",31,0,0
2023,"2023-12-01","2023-12-31","nsw","inner regional australia","0-16","mobile_phone_use","police issued",2,0,0
2023,"2023-12-01","2023-12-31","nsw","inner regional australia","0-16","non_wearing_seatbelts","police issued",1,0,0
2023,"2023-12-01","2023-12-31","nsw","inner regional australia","0-16","speed_fines","police issued",5,0,0
2023,"2023-12-01","2023-12-31","nsw","inner regional australia","0-16","unlicensed_driving","police issued",0,0,11
2023,"2023-12-01","2023-12-31","nsw","inner regional australia","17-25","mobile_phone_use","police issued",48,0,1
2023,"2023-12-01","2023-12-31","nsw","inner regional australia","17-25","non_wearing_seatbelts","police issued",72,0,0
2023,"2023-12-01","2023-12-31","nsw","inner regional australia","17-25","speed_fines","police issued",1535,0,16
2023,"2023-12-01","2023-12-31","nsw","inner regional australia","17-25","unlicensed_driving","police issued",34,0,143
2023,"2023-12-01","2023-12-31","nsw","inner regional australia","26-39","mobile_phone_use","police issued",55,0,0
2023,"2023-12-01","2023-12-31","nsw","inner regional australia","26-39","non_wearing_seatbelts","police issued",127,0,1
2023,"2023-12-01","2023-12-31","nsw","inner regional australia","26-39","speed_fines","police issued",2386,0,11
2023,"2023-12-01","2023-12-31","nsw","inner regional australia","26-39","unlicensed_driving","police issued",82,0,243
2023,"2023-12-01","2023-12-31","nsw","inner regional australia","40-64","mobile_phone_use","police issued",38,0,0
2023,"2023-12-01","2023-12-31","nsw","inner regional australia","40-64","non_wearing_seatbelts","police issued",85,0,0
2023,"2023-12-01","2023-12-31","nsw","inner regional australia","40-64","speed_fines","police issued",2376,0,5
2023,"2023-12-01","2023-12-31","nsw","inner regional australia","40-64","unlicensed_driving","police issued",57,0,164
2023,"2023-12-01","2023-12-31","nsw","inner regional australia","65 and over","mobile_phone_use","police issued",5,0,0
2023,"2023-12-01","2023-12-31","nsw","inner regional australia","65 and over","non_wearing_seatbelts","police issued",13,0,0
2023,"2023-12-01","2023-12-31","nsw","inner regional australia","65 and over","speed_fines","police issued",560,0,0
2023,"2023-12-01","2023-12-31","nsw","inner regional australia","65 and over","unlicensed_driving","police issued",10,0,7
2023,"2023-12-01","2023-12-31","nsw","major cities of australia","0-16","mobile_phone_use","police issued",2,0,0
2023,"2023-12-01","2023-12-31","nsw","major cities of australia","0-16","non_wearing_seatbelts","police issued",5,0,4
2023,"2023-12-01","2023-12-31","nsw","major cities of australia","0-16","speed_fines","police issued",8,0,11
2023,"2023-12-01","2023-12-31","nsw","major cities of australia","0-16","unlicensed_driving","police issued",2,0,43
2023,"2023-12-01","2023-12-31","nsw","major cities of australia","17-25","mobile_phone_use","police issued",340,0,9
2023,"2023-12-01","2023-12-31","nsw","major cities of australia","17-25","non_wearing_seatbelts","police issued",143,0,4
2023,"2023-12-01","2023-12-31","nsw","major cities of australia","17-25","speed_fines","police issued",2158,0,43
2023,"2023-12-01","2023-12-31","nsw","major cities of australia","17-25","unlicensed_driving","police issued",116,0,398
2023,"2023-12-01","2023-12-31","nsw","major cities of australia","26-39","mobile_phone_use","police issued",338,0,0
2023,"2023-12-01","2023-12-31","nsw","major cities of australia","26-39","non_wearing_seatbelts","police issued",185,0,6
2023,"2023-12-01","2023-12-31","nsw","major cities of australia","26-39","speed_fines","police issued",2618,0,28
2023,"2023-12-01","2023-12-31","nsw","major cities of australia","26-39","unlicensed_driving","police issued",155,0,611
2023,"2023-12-01","2023-12-31","nsw","major cities of australia","40-64","mobile_phone_use","police issued",223,0,6
2023,"2023-12-01","2023-12-31","nsw","major cities of australia","40-64","non_wearing_seatbelts","police issued",128,0,2
2023,"2023-12-01","2023-12-31","nsw","major cities of australia","40-64","speed_fines","police issued",2315,0,10
2023,"2023-12-01","2023-12-31","nsw","major cities of australia","40-64","unlicensed_driving","police issued",98,0,388
2023,"2023-12-01","2023-12-31","nsw","major cities of australia","65 and over","mobile_phone_use","police issued",29,0,1
2023,"2023-12-01","2023-12-31","nsw","major cities of australia","65 and over","non_wearing_seatbelts","police issued",23,0,0
2023,"2023-12-01","2023-12-31","nsw","major cities of australia","65 and over","speed_fines","police issued",350,0,0
2023,"2023-12-01","2023-12-31","nsw","major cities of australia","65 and over","unlicensed_driving","police issued",7,0,17
2023,"2023-12-01","2023-12-31","nsw","outer regional australia","0-16","speed_fines","police issued",1,0,0
2023,"2023-12-01","2023-12-31","nsw","outer regional australia","0-16","unlicensed_driving","police issued",0,0,8
2023,"2023-12-01","2023-12-31","nsw","outer regional australia","17-25","mobile_phone_use","police issued",10,0,0
2023,"2023-12-01","2023-12-31","nsw","outer regional australia","17-25","non_wearing_seatbelts","police issued",9,0,0
2023,"2023-12-01","2023-12-31","nsw","outer regional australia","17-25","speed_fines","police issued",399,0,0
2023,"2023-12-01","2023-12-31","nsw","outer regional australia","17-25","unlicensed_driving","police issued",8,0,24
2023,"2023-12-01","2023-12-31","nsw","outer regional australia","26-39","mobile_phone_use","police issued",8,0,0
2023,"2023-12-01","2023-12-31","nsw","outer regional australia","26-39","non_wearing_seatbelts","police issued",46,0,2
2023,"2023-12-01","2023-12-31","nsw","outer regional australia","26-39","speed_fines","police issued",605,0,1
2023,"2023-12-01","2023-12-31","nsw","outer regional australia","26-39","unlicensed_driving","police issued",16,0,81
2023,"2023-12-01","2023-12-31","nsw","outer regional australia","40-64","mobile_phone_use","police issued",6,0,0
2023,"2023-12-01","2023-12-31","nsw","outer regional australia","40-64","non_wearing_seatbelts","police issued",29,0,0
2023,"2023-12-01","2023-12-31","nsw","outer regional australia","40-64","speed_fines","police issued",715,0,0
2023,"2023-12-01","2023-12-31","nsw","outer regional australia","40-64","unlicensed_driving","police issued",12,0,46
2023,"2023-12-01","2023-12-31","nsw","outer regional australia","65 and over","mobile_phone_use","police issued",1,0,0
2023,"2023-12-01","2023-12-31","nsw","outer regional australia","65 and over","non_wearing_seatbelts","police issued",8,0,0
2023,"2023-12-01","2023-12-31","nsw","outer regional australia","65 and over","speed_fines","police issued",198,0,0
2023,"2023-12-01","2023-12-31","nsw","outer regional australia","65 and over","unlicensed_driving","police issued",1,0,5
2023,"2023-12-01","2023-12-31","nsw","remote australia","17-25","non_wearing_seatbelts","police issued",2,0,1
2023,"2023-12-01","2023-12-31","nsw","remote australia","17-25","speed_fines","police issued",22,0,0
2023,"2023-12-01","2023-12-31","nsw","remote australia","17-25","unlicensed_driving","police issued",2,0,4
2023,"2023-12-01","2023-12-31","nsw","remote australia","26-39","non_wearing_seatbelts","police issued",1,0,0
2023,"2023-12-01","2023-12-31","nsw","remote australia","26-39","speed_fines","police issued",48,0,1
2023,"2023-12-01","2023-12-31","nsw","remote australia","26-39","unlicensed_driving","police issued",0,0,11
2023,"2023-12-01","2023-12-31","nsw","remote australia","40-64","non_wearing_seatbelts","police issued",5,0,0
2023,"2023-12-01","2023-12-31","nsw","remote australia","40-64","speed_fines","police issued",54,0,0
2023,"2023-12-01","2023-12-31","nsw","remote australia","40-64","unlicensed_driving","police issued",3,0,7
2023,"2023-12-01","2023-12-31","nsw","remote australia","65 and over","speed_fines","police issued",12,0,0
2023,"2023-12-01","2023-12-31","nsw","unknown","0-16","unlicensed_driving","police issued",0,0,3
2023,"2023-12-01","2023-12-31","nsw","unknown","17-25","mobile_phone_use","police issued",33,0,0
2023,"2023-12-01","2023-12-31","nsw","unknown","17-25","non_wearing_seatbelts","police issued",44,0,1
2023,"2023-12-01","2023-12-31","nsw","unknown","17-25","speed_fines","police issued",422,0,4
2023,"2023-12-01","2023-12-31","nsw","unknown","17-25","unlicensed_driving","police issued",26,0,118
2023,"2023-12-01","2023-12-31","nsw","unknown","26-39","mobile_phone_use","police issued",57,0,1
2023,"2023-12-01","2023-12-31","nsw","unknown","26-39","non_wearing_seatbelts","police issued",78,0,3
2023,"2023-12-01","2023-12-31","nsw","unknown","26-39","speed_fines","police issued",570,0,6
2023,"2023-12-01","2023-12-31","nsw","unknown","26-39","unlicensed_driving","police issued",55,0,186
2023,"2023-12-01","2023-12-31","nsw","unknown","40-64","mobile_phone_use","police issued",26,0,1
2023,"2023-12-01","2023-12-31","nsw","unknown","40-64","non_wearing_seatbelts","police issued",44,0,1
2023,"2023-12-01","2023-12-31","nsw","unknown","40-64","speed_fines","police issued",553,0,2
2023,"2023-12-01","2023-12-31","nsw","unknown","40-64","unlicensed_driving","police issued",31,0,128
2023,"2023-12-01","2023-12-31","nsw","unknown","65 and over","mobile_phone_use","police issued",2,0,0
2023,"2023-12-01","2023-12-31","nsw","unknown","65 and over","non_wearing_seatbelts","police issued",9,0,0
2023,"2023-12-01","2023-12-31","nsw","unknown","65 and over","speed_fines","police issued",115,0,1
2023,"2023-12-01","2023-12-31","nsw","unknown","65 and over","unlicensed_driving","police issued",6,0,12
2023,"2023-12-01","2023-12-31","nsw","unknown","unknown","mobile_phone_use","fixed or mobile camera",15188,0,0
2023,"2023-12-01","2023-12-31","nsw","unknown","unknown","speed_fines","fixed camera",39578,0,0
2023,"2023-12-01","2023-12-31","nsw","unknown","unknown","speed_fines","mobile camera",3039,0,0
2023,"2023-12-01","2023-12-31","nsw","unknown","unknown","speed_fines","red light camera",23563,0,0
2023,"2023-12-01","2023-12-31","nsw","very remote australia","17-25","mobile_phone_use","police issued",1,0,0
2023,"2023-12-01","2023-12-31","nsw","very remote australia","17-25","speed_fines","police issued",4,0,0
2023,"2023-12-01","2023-12-31","nsw","very remote australia","17-25","unlicensed_driving","police issued",0,0,3
2023,"2023-12-01","2023-12-31","nsw","very remote australia","26-39","non_wearing_seatbelts","police issued",2,0,0
2023,"2023-12-01","2023-12-31","nsw","very remote australia","26-39","speed_fines","police issued",7,0,0
2023,"2023-12-01","2023-12-31","nsw","very remote australia","26-39","unlicensed_driving","police issued",3,0,3
2023,"2023-12-01","2023-12-31","nsw","very remote australia","40-64","speed_fines","police issued",7,0,0
2023,"2023-12-01","2023-12-31","nsw","very remote australia","40-64","unlicensed_driving","police issued",0,0,1
2023,"2023-12-01","2023-12-31","nsw","very remote australia","65 and over","non_wearing_seatbelts","police issued",1,0,0
2023,"2023-12-01","2023-12-31","nsw","very remote australia","65 and over","speed_fines","police issued",1,0,0
2023,"2023-12-01","2023-12-31","nt","unknown","0-16","non_wearing_seatbelts","police issued",0,0,2
2023,"2023-12-01","2023-12-31","nt","unknown","0-16","speed_fines","mobile camera",3,0,0
2023,"2023-12-01","2023-12-31","nt","unknown","0-16","speed_fines","police issued",0,0,1
2023,"2023-12-01","2023-12-31","nt","unknown","0-16","speed_fines","red light camera",1,0,0
2023,"2023-12-01","2023-12-31","nt","unknown","0-16","unlicensed_driving","police issued",0,7,25
2023,"2023-12-01","2023-12-31","nt","unknown","17-25","mobile_phone_use","police issued",6,0,1
2023,"2023-12-01","2023-12-31","nt","unknown","17-25","non_wearing_seatbelts","police issued",9,2,17
2023,"2023-12-01","2023-12-31","nt","unknown","17-25","speed_fines","mobile camera",607,0,0
2023,"2023-12-01","2023-12-31","nt","unknown","17-25","speed_fines","police issued",28,0,6
2023,"2023-12-01","2023-12-31","nt","unknown","17-25","speed_fines","red light camera",68,0,0
2023,"2023-12-01","2023-12-31","nt","unknown","17-25","unlicensed_driving","police issued",5,13,77
2023,"2023-12-01","2023-12-31","nt","unknown","26-39","mobile_phone_use","police issued",12,0,1
2023,"2023-12-01","2023-12-31","nt","unknown","26-39","non_wearing_seatbelts","police issued",22,0,16
2023,"2023-12-01","2023-12-31","nt","unknown","26-39","speed_fines","mobile camera",1598,0,0
2023,"2023-12-01","2023-12-31","nt","unknown","26-39","speed_fines","police issued",78,1,11
2023,"2023-12-01","2023-12-31","nt","unknown","26-39","speed_fines","red light camera",224,0,0
2023,"2023-12-01","2023-12-31","nt","unknown","26-39","unlicensed_driving","police issued",13,16,94
2023,"2023-12-01","2023-12-31","nt","unknown","40-64","mobile_phone_use","police issued",7,0,0
2023,"2023-12-01","2023-12-31","nt","unknown","40-64","non_wearing_seatbelts","police issued",26,0,0
2023,"2023-12-01","2023-12-31","nt","unknown","40-64","speed_fines","mobile camera",1978,0,0
2023,"2023-12-01","2023-12-31","nt","unknown","40-64","speed_fines","police issued",65,0,0
2023,"2023-12-01","2023-12-31","nt","unknown","40-64","speed_fines","red light camera",291,0,0
2023,"2023-12-01","2023-12-31","nt","unknown","40-64","unlicensed_driving","police issued",9,0,0
2023,"2023-12-01","2023-12-31","nt","unknown","65 and over","mobile_phone_use","police issued",1,1,1
2023,"2023-12-01","2023-12-31","nt","unknown","65 and over","non_wearing_seatbelts","police issued",1,0,8
2023,"2023-12-01","2023-12-31","nt","unknown","65 and over","speed_fines","mobile camera",456,0,0
2023,"2023-12-01","2023-12-31","nt","unknown","65 and over","speed_fines","police issued",14,2,7
2023,"2023-12-01","2023-12-31","nt","unknown","65 and over","speed_fines","red light camera",50,0,0
2023,"2023-12-01","2023-12-31","nt","unknown","65 and over","unlicensed_driving","police issued",1,14,50
2023,"2023-12-01","2023-12-31","nt","unknown","unknown","speed_fines","mobile camera",180,0,0
2023,"2023-12-01","2023-12-31","nt","unknown","unknown","speed_fines","police issued",0,0,1
2023,"2023-12-01","2023-12-31","nt","unknown","unknown","speed_fines","red light camera",30,0,0
2023,"2023-12-01","2023-12-31","sa","unknown","0-16","mobile_phone_use","police issued",0,0,0
2023,"2023-12-01","2023-12-31","sa","unknown","0-16","non_wearing_seatbelts","police issued",2,0,0
2023,"2023-12-01","2023-12-31","sa","unknown","0-16","speed_fines","fixed camera",2,0,0
2023,"2023-12-01","2023-12-31","sa","unknown","0-16","speed_fines","mobile camera",0,0,0
2023,"2023-12-01","2023-12-31","sa","unknown","0-16","speed_fines","other",0,0,0
2023,"2023-12-01","2023-12-31","sa","unknown","0-16","speed_fines","police issued",2,3,0
2023,"2023-12-01","2023-12-31","sa","unknown","0-16","unlicensed_driving","police issued",1,12,8
2023,"2023-12-01","2023-12-31","sa","unknown","17-25","mobile_phone_use","police issued",104,0,0
2023,"2023-12-01","2023-12-31","sa","unknown","17-25","non_wearing_seatbelts","police issued",42,0,0
2023,"2023-12-01","2023-12-31","sa","unknown","17-25","speed_fines","fixed camera",370,0,0
2023,"2023-12-01","2023-12-31","sa","unknown","17-25","speed_fines","mobile camera",599,0,0
2023,"2023-12-01","2023-12-31","sa","unknown","17-25","speed_fines","other",0,0,0
2023,"2023-12-01","2023-12-31","sa","unknown","17-25","speed_fines","police issued",709,5,5
2023,"2023-12-01","2023-12-31","sa","unknown","17-25","unlicensed_driving","police issued",81,19,70
2023,"2023-12-01","2023-12-31","sa","unknown","26-39","mobile_phone_use","police issued",158,0,0
2023,"2023-12-01","2023-12-31","sa","unknown","26-39","non_wearing_seatbelts","police issued",92,0,0
2023,"2023-12-01","2023-12-31","sa","unknown","26-39","speed_fines","fixed camera",876,0,0
2023,"2023-12-01","2023-12-31","sa","unknown","26-39","speed_fines","mobile camera",1581,0,0
2023,"2023-12-01","2023-12-31","sa","unknown","26-39","speed_fines","other",1,0,0
2023,"2023-12-01","2023-12-31","sa","unknown","26-39","speed_fines","police issued",1287,4,4
2023,"2023-12-01","2023-12-31","sa","unknown","26-39","unlicensed_driving","police issued",230,72,168
2023,"2023-12-01","2023-12-31","sa","unknown","40-64","mobile_phone_use","police issued",120,0,0
2023,"2023-12-01","2023-12-31","sa","unknown","40-64","non_wearing_seatbelts","police issued",110,0,0
2023,"2023-12-01","2023-12-31","sa","unknown","40-64","speed_fines","fixed camera",1773,0,0
2023,"2023-12-01","2023-12-31","sa","unknown","40-64","speed_fines","mobile camera",2638,0,0
2023,"2023-12-01","2023-12-31","sa","unknown","40-64","speed_fines","other",0,0,0
2023,"2023-12-01","2023-12-31","sa","unknown","40-64","speed_fines","police issued",1566,0,8
2023,"2023-12-01","2023-12-31","sa","unknown","40-64","unlicensed_driving","police issued",249,39,142
2023,"2023-12-01","2023-12-31","sa","unknown","65 and over","mobile_phone_use","police issued",21,0,0
2023,"2023-12-01","2023-12-31","sa","unknown","65 and over","non_wearing_seatbelts","police issued",40,0,0
2023,"2023-12-01","2023-12-31","sa","unknown","65 and over","speed_fines","fixed camera",709,0,0
2023,"2023-12-01","2023-12-31","sa","unknown","65 and over","speed_fines","mobile camera",847,0,0
2023,"2023-12-01","2023-12-31","sa","unknown","65 and over","speed_fines","other",0,0,0
2023,"2023-12-01","2023-12-31","sa","unknown","65 and over","speed_fines","police issued",452,0,0
2023,"2023-12-01","2023-12-31","sa","unknown","65 and over","unlicensed_driving","police issued",16,2,13
2023,"2023-12-01","2023-12-31","sa","unknown","unknown","mobile_phone_use","police issued",0,0,0
2023,"2023-12-01","2023-12-31","sa","unknown","unknown","non_wearing_seatbelts","police issued",0,0,0
2023,"2023-12-01","2023-12-31","sa","unknown","unknown","speed_fines","fixed camera",151,0,0
2023,"2023-12-01","2023-12-31","sa","unknown","unknown","speed_fines","mobile camera",130,0,0
2023,"2023-12-01","2023-12-31","sa","unknown","unknown","speed_fines","other",0,0,0
2023,"2023-12-01","2023-12-31","sa","unknown","unknown","speed_fines","police issued",4,0,0
2023,"2023-12-01","2023-12-31","sa","unknown","unknown","unlicensed_driving","police issued",1,0,0
2023,"2023-12-01","2023-12-31","tas","unknown","0-16","non_wearing_seatbelts","police issued",0,0,0
2023,"2023-12-01","2023-12-31","tas","unknown","0-16","speed_fines","fixed or mobile camera",1,0,0
2023,"2023-12-01","2023-12-31","tas","unknown","0-16","speed_fines","police issued",1,0,1
2023,"2023-12-01","2023-12-31","tas","unknown","0-16","unlicensed_driving","police issued",0,0,7
2023,"2023-12-01","2023-12-31","tas","unknown","17-25","mobile_phone_use","fixed or mobile camera",11,0,0
2023,"2023-12-01","2023-12-31","tas","unknown","17-25","mobile_phone_use","police issued",23,0,0
2023,"2023-12-01","2023-12-31","tas","unknown","17-25","non_wearing_seatbelts","fixed or mobile camera",39,0,0
2023,"2023-12-01","2023-12-31","tas","unknown","17-25","non_wearing_seatbelts","police issued",16,0,1
2023,"2023-12-01","2023-12-31","tas","unknown","17-25","speed_fines","fixed or mobile camera",456,0,0
2023,"2023-12-01","2023-12-31","tas","unknown","17-25","speed_fines","police issued",294,0,11
